formation_date,universe,n_stocks,r2_cut_rq2,r2_cut_rq3,r2_cut_rq4,r2_cut_rq5,slope_cut_rq1_sq2,slope_cut_rq1_sq3,slope_cut_rq1_sq4,slope_cut_rq1_sq5,slope_cut_rq2_sq2,slope_cut_rq2_sq3,slope_cut_rq2_sq4,slope_cut_rq2_sq5,slope_cut_rq3_sq2,slope_cut_rq3_sq3,slope_cut_rq3_sq4,slope_cut_rq3_sq5,slope_cut_rq4_sq2,slope_cut_rq4_sq3,slope_cut_rq4_sq4,slope_cut_rq4_sq5,slope_cut_rq5_sq2,slope_cut_rq5_sq3,slope_cut_rq5_sq4,slope_cut_rq5_sq5
2024-01-29,full,3201,0.06516882,0.24544213,0.49778716,0.73610815,-0.00016564,-0.00005814,0.00008002,0.00021335,-0.00057247,-0.00027673,0.00038478,0.00064009,-0.00091278,0.00010125,0.00076597,0.00112076,-0.00120680,0.00077455,0.00130677,0.00186883,0.00023071,0.00042943,0.00171571,0.00260913
2024-02-28,full,3181,0.08994944,0.30780989,0.55591637,0.76510862,-0.00020636,-0.00003885,0.00009199,0.00024126,-0.00052100,0.00031106,0.00053511,0.00076287,-0.00088541,0.00061103,0.00091426,0.00132223,-0.00083784,0.00106610,0.00149607,0.00206340,0.00027691,0.00136226,0.00206730,0.00281341
2024-03-28,full,3168,0.12405646,0.35877880,0.59355700,0.78696280,-0.00022525,-0.00003846,0.00013220,0.00029411,-0.00060995,0.00037888,0.00058403,0.00093298,-0.00075426,0.00075291,0.00105813,0.00147118,0.00022362,0.00118053,0.00159787,0.00223500,0.00030656,0.00161289,0.00218108,0.00294215
2024-04-29,full,3137,0.12591311,0.37071267,0.59363409,0.78877257,-0.00022488,-0.00003585,0.00013424,0.00030281,-0.00055955,0.00037169,0.00059678,0.00090780,-0.00077823,0.00081446,0.00110300,0.00159747,0.00072241,0.00122375,0.00162930,0.00222392,0.00028140,0.00163101,0.00221305,0.00297013
2024-05-29,full,3128,0.11106586,0.35661983,0.59309994,0.78136915,-0.00021088,-0.00004137,0.00010112,0.00024387,-0.00046795,0.00037304,0.00058414,0.00085226,-0.00070959,0.00080174,0.00107589,0.00160199,0.00063574,0.00122658,0.00161301,0.00221851,0.00027473,0.00156410,0.00218258,0.00300484
2024-06-28,full,3099,0.11125700,0.35017095,0.58621961,0.77458370,-0.00017987,-0.00002129,0.00011394,0.00026891,-0.00057603,0.00035910,0.00055805,0.00082168,-0.00053982,0.00077654,0.00106397,0.00158647,0.00065321,0.00124940,0.00163384,0.00243722,0.00025742,0.00150064,0.00220816,0.00316219
2024-07-30,full,3104,0.13237975,0.38023816,0.61962372,0.79262554,-0.00021547,-0.00002487,0.00014199,0.00030899,-0.00052441,0.00042392,0.00064018,0.00096374,0.00014115,0.00085811,0.00113190,0.00167674,0.00083156,0.00130098,0.00168459,0.00236503,0.00033671,0.00169391,0.00235509,0.00328055
2024-08-28,full,3076,0.14806454,0.42389583,0.65060663,0.80756840,-0.00024686,-0.00003832,0.00014062,0.00037798,-0.00052744,0.00046500,0.00069692,0.00100202,0.00060273,0.00099535,0.00126019,0.00177971,0.00095352,0.00135782,0.00181361,0.00246077,0.00106806,0.00174802,0.00238003,0.00326107
2024-09-27,full,3072,0.15446651,0.44832234,0.66003583,0.82140783,-0.00024657,0.00002602,0.00019047,0.00036136,-0.00052189,0.00052119,0.00077425,0.00109902,0.00063986,0.00101266,0.00134044,0.00186266,0.00093360,0.00139688,0.00180481,0.00255252,0.00132015,0.00185026,0.00238556,0.00330590
2024-10-28,full,3072,0.15453821,0.41897803,0.64925899,0.81870548,-0.00024178,-0.00000351,0.00018986,0.00035442,-0.00058670,0.00047378,0.00072405,0.00108617,0.00039516,0.00089828,0.00124615,0.00172230,0.00088336,0.00130720,0.00169875,0.00249369,0.00121831,0.00179027,0.00227246,0.00310492
2024-11-26,full,3044,0.15143522,0.42228050,0.64234408,0.80503478,-0.00022348,-0.00000169,0.00016289,0.00037169,-0.00055384,0.00045259,0.00070927,0.00110228,-0.00078989,0.00085371,0.00117836,0.00170829,0.00065916,0.00120374,0.00163515,0.00225514,0.00116918,0.00171528,0.00216615,0.00303537
2024-12-27,full,3015,0.15798384,0.43547315,0.64923131,0.80624130,-0.00025709,-0.00002433,0.00013724,0.00032767,-0.00072698,0.00038513,0.00069030,0.00110751,-0.00081970,0.00088714,0.00121258,0.00183065,0.00084791,0.00133261,0.00173145,0.00234946,0.00126325,0.00182450,0.00232792,0.00317484
2025-01-30,full,3021,0.16666748,0.44254523,0.65536303,0.81224479,-0.00024799,-0.00005824,0.00012495,0.00035846,-0.00071431,0.00033492,0.00064525,0.00099873,-0.00093679,0.00083891,0.00117722,0.00172570,0.00089278,0.00135315,0.00177496,0.00260272,0.00134520,0.00191865,0.00242107,0.00325291
2025-03-03,full,2974,0.15524239,0.44136629,0.67282563,0.81406188,-0.00025608,-0.00002375,0.00015913,0.00033274,-0.00068932,0.00031028,0.00059017,0.00095669,-0.00091005,0.00080967,0.00115218,0.00171737,0.00080332,0.00131789,0.00175715,0.00270211,0.00135084,0.00193843,0.00244723,0.00326859
2025-04-01,full,2951,0.13212830,0.39776993,0.62774634,0.77718869,-0.00024314,-0.00002845,0.00013563,0.00032409,-0.00075507,0.00022438,0.00055018,0.00087473,-0.00083150,0.00080314,0.00118248,0.00177784,0.00063696,0.00124972,0.00163933,0.00224374,0.00043303,0.00167665,0.00228399,0.00336770
2025-05-01,full,2931,0.10287682,0.31321433,0.51861957,0.72696029,-0.00025924,-0.00004681,0.00010342,0.00025708,-0.00062899,0.00028269,0.00051188,0.00081945,-0.00096728,0.00058557,0.00097308,0.00138747,-0.00132360,0.00091310,0.00142336,0.00199345,-0.00171728,0.00130446,0.00207145,0.00341817
2025-06-02,full,2937,0.09500960,0.27771744,0.50409081,0.71778091,-0.00023671,-0.00005955,0.00010206,0.00025881,-0.00062113,0.00025293,0.00047064,0.00078814,-0.00097222,0.00055446,0.00087971,0.00129353,-0.00145424,0.00074490,0.00133216,0.00199998,-0.00187762,0.00118336,0.00195492,0.00323097
2025-07-02,full,2955,0.06698411,0.25735802,0.48055210,0.71219478,-0.00017732,-0.00004640,0.00008291,0.00020095,-0.00054598,-0.00021196,0.00039219,0.00062338,-0.00098903,-0.00034800,0.00078058,0.00119499,-0.00160778,0.00058981,0.00125863,0.00203950,-0.00199958,0.00093454,0.00174560,0.00304121
2025-08-01,full,2956,0.06771999,0.25188862,0.47864060,0.70611414,-0.00017658,-0.00004136,0.00006330,0.00017933,-0.00053670,-0.00022870,0.00038611,0.00065373,-0.00099652,-0.00043056,0.00075060,0.00122268,-0.00145029,0.00060750,0.00123648,0.00198359,-0.00178730,0.00097568,0.00185196,0.00304537
2025-09-02,full,2972,0.07204325,0.24649642,0.46478549,0.69467395,-0.00017065,-0.00004273,0.00006934,0.00021793,-0.00061796,-0.00026804,0.00037433,0.00062064,-0.00101760,-0.00042358,0.00073831,0.00119334,-0.00139916,0.00068617,0.00128149,0.00209443,-0.00156466,0.00113155,0.00204759,0.00332021
2025-10-01,full,2978,0.07525223,0.24973047,0.45772347,0.68490552,-0.00019090,-0.00005100,0.00007706,0.00020897,-0.00063351,-0.00028976,0.00037154,0.00067547,-0.00088334,0.00041747,0.00082247,0.00130608,-0.00128190,0.00077436,0.00137540,0.00224011,-0.00096651,0.00126468,0.00207065,0.00340699
2025-10-30,full,2978,0.08274306,0.26369427,0.49285431,0.70204710,-0.00023071,-0.00006587,0.00007434,0.00022472,-0.00050941,0.00010804,0.00042666,0.00071937,-0.00082777,0.00050422,0.00090237,0.00143651,-0.00120128,0.00083923,0.00144171,0.00250793,0.00020867,0.00132460,0.00238485,0.00385107
2025-12-01,full,2971,0.08797519,0.29864126,0.52600752,0.73338848,-0.00019808,-0.00003911,0.00011056,0.00024440,-0.00051486,0.00025120,0.00047309,0.00076022,-0.00079977,0.00060846,0.00099686,0.00166224,-0.00097265,0.00107312,0.00168537,0.00268924,0.00020217,0.00132486,0.00254918,0.00397138
1963-07-02,top500,500,0.57400221,0.76339036,0.83577993,0.89077317,0.00016404,0.00047828,0.00064537,0.00085485,0.00083612,0.00098384,0.00114736,0.00136489,0.00097792,0.00113474,0.00138106,0.00171076,0.00120455,0.00145012,0.00166328,0.00202139,0.00153681,0.00178482,0.00196566,0.00230850
1963-08-01,top500,500,0.54936857,0.73064411,0.81961255,0.88995770,0.00010874,0.00036664,0.00060701,0.00083318,0.00078108,0.00088914,0.00104722,0.00124893,0.00094581,0.00116703,0.00139471,0.00162895,0.00115045,0.00138900,0.00164454,0.00190367,0.00157878,0.00179085,0.00202805,0.00238444
1963-08-30,top500,500,0.55039155,0.70778174,0.81384509,0.89469061,0.00013176,0.00037745,0.00055814,0.00073650,0.00070028,0.00085144,0.00102631,0.00129132,0.00092579,0.00112652,0.00130924,0.00152395,0.00117450,0.00149620,0.00169445,0.00195645,0.00155791,0.00174922,0.00196978,0.00230998
1963-10-01,top500,500,0.51511780,0.70460679,0.80067630,0.88206335,0.00013284,0.00029371,0.00052602,0.00066072,0.00068556,0.00081120,0.00094630,0.00121191,0.00088021,0.00113811,0.00130891,0.00161428,0.00112076,0.00128281,0.00148227,0.00173719,0.00151151,0.00177062,0.00199872,0.00245028
1963-10-30,top500,500,0.40833411,0.63955606,0.77189208,0.86040241,0.00000799,0.00014080,0.00028880,0.00042568,0.00047465,0.00056882,0.00065211,0.00088035,0.00070628,0.00087267,0.00103710,0.00121169,0.00097042,0.00113639,0.00127258,0.00146172,0.00136822,0.00158702,0.00177707,0.00218579
1963-12-03,top500,500,0.25810433,0.54092424,0.71064659,0.82670839,-0.00010027,0.00004030,0.00014750,0.00022450,0.00025559,0.00033216,0.00044803,0.00062891,0.00053319,0.00066494,0.00080082,0.00097934,0.00079020,0.00093742,0.00108327,0.00133360,0.00114778,0.00136996,0.00156160,0.00196139
1964-01-03,top500,500,0.18453650,0.45949164,0.65395372,0.80162516,-0.00008959,0.00003109,0.00010038,0.00016635,-0.00019375,0.00026032,0.00039043,0.00047540,0.00043205,0.00055019,0.00066080,0.00088032,0.00062772,0.00082937,0.00095069,0.00122791,0.00109053,0.00135016,0.00157496,0.00203363
1964-02-03,top500,500,0.18987253,0.45991219,0.64807238,0.80260316,-0.00008595,0.00002495,0.00011853,0.00017887,0.00016943,0.00029041,0.00036514,0.00046511,0.00033932,0.00048358,0.00057480,0.00078222,0.00060015,0.00079823,0.00093442,0.00113701,0.00114630,0.00137006,0.00164438,0.00207722
1964-03-04,top500,500,0.17610463,0.42204202,0.63221788,0.80287320,-0.00009546,0.00002963,0.00010717,0.00018454,-0.00017051,0.00025697,0.00033431,0.00046086,0.00029653,0.00043251,0.00059340,0.00077611,0.00055555,0.00073066,0.00087808,0.00111878,0.00114540,0.00131135,0.00167371,0.00218086
1964-04-03,top500,500,0.15503901,0.39614040,0.63462346,0.81102725,-0.00005659,0.00002131,0.00008697,0.00015717,-0.00023394,0.00021497,0.00030063,0.00042113,0.00030515,0.00045363,0.00059146,0.00077376,0.00061400,0.00074463,0.00092766,0.00118831,0.00107405,0.00132772,0.00158555,0.00215803
1964-05-04,top500,500,0.14062989,0.44185420,0.65486000,0.80845268,-0.00011105,-0.00001066,0.00003657,0.00010609,-0.00020030,0.00022592,0.00031884,0.00041277,0.00027672,0.00050653,0.00066014,0.00091267,0.00059680,0.00081972,0.00099614,0.00123476,0.00104922,0.00130838,0.00162855,0.00227669
1964-06-03,top500,500,0.16539789,0.48625318,0.67843503,0.83162206,-0.00007389,-0.00001171,0.00008264,0.00014380,-0.00022145,0.00024768,0.00035730,0.00056939,0.00038757,0.00054428,0.00068100,0.00091279,0.00071787,0.00096051,0.00111604,0.00129916,0.00108530,0.00136048,0.00168191,0.00226722
1964-07-02,top500,500,0.23940397,0.50626714,0.68640686,0.85003909,-0.00009465,0.00003019,0.00011687,0.00024105,-0.00021922,0.00025626,0.00039084,0.00053714,0.00041371,0.00058706,0.00076129,0.00095831,0.00069533,0.00095001,0.00115936,0.00137960,0.00113092,0.00139389,0.00163382,0.00214179
1964-08-03,top500,500,0.26071474,0.51647081,0.70740980,0.84333273,-0.00010792,0.00002306,0.00013107,0.00027603,-0.00020973,0.00030674,0.00045794,0.00058881,0.00053599,0.00067190,0.00080479,0.00094895,0.00071511,0.00098436,0.00122508,0.00136362,0.00112294,0.00135532,0.00155050,0.00200611
1964-09-01,top500,500,0.25668742,0.53836307,0.72132133,0.83915406,-0.00011139,0.00004169,0.00015983,0.00028819,0.00019448,0.00036036,0.00045761,0.00060597,0.00052139,0.00065960,0.00083252,0.00103247,0.00077346,0.00089297,0.00113518,0.00141576,0.00108145,0.00132475,0.00153230,0.00194392
1964-10-01,top500,500,0.31892714,0.58892531,0.74285738,0.86893356,-0.00009394,0.00004505,0.00017680,0.00029059,0.00022924,0.00039130,0.00054342,0.00068654,0.00052476,0.00073519,0.00084744,0.00102454,0.00078641,0.00092770,0.00114314,0.00150572,0.00112479,0.00132940,0.00153945,0.00192141
1964-10-30,top500,500,0.27861886,0.62269217,0.77409657,0.86823010,-0.00013198,-0.00001620,0.00012717,0.00029075,0.00030495,0.00043347,0.00057109,0.00074122,0.00058925,0.00069761,0.00083771,0.00111578,0.00083397,0.00097511,0.00120757,0.00145734,0.00111675,0.00125266,0.00156309,0.00194057
1964-12-02,top500,500,0.29367375,0.60875619,0.75929145,0.86474525,-0.00010695,-0.00000860,0.00012216,0.00032567,0.00029249,0.00041831,0.00055827,0.00067498,0.00051993,0.00073370,0.00088259,0.00116352,0.00079875,0.00091830,0.00111377,0.00145949,0.00107976,0.00123632,0.00153677,0.00192343
1965-01-04,top500,500,0.27408591,0.55861165,0.73949737,0.85000850,-0.00012534,-0.00000221,0.00012166,0.00027615,0.00027141,0.00042538,0.00056063,0.00070586,0.00048605,0.00067127,0.00080594,0.00099912,0.00065654,0.00085151,0.00101556,0.00129803,0.00101386,0.00121437,0.00148836,0.00183512
1965-02-02,top500,500,0.21832777,0.54411607,0.73289307,0.85217835,-0.00009412,0.00002613,0.00013915,0.00023831,-0.00035151,0.00036842,0.00049441,0.00059593,0.00053772,0.00068277,0.00087028,0.00113214,0.00071734,0.00085119,0.00098464,0.00132540,0.00101541,0.00116651,0.00142041,0.00181413
1965-03-04,top500,500,0.24490521,0.56814391,0.74591691,0.85552693,-0.00010684,0.00002438,0.00013750,0.00025168,0.00023042,0.00040461,0.00048919,0.00064611,0.00054510,0.00068876,0.00080507,0.00114542,0.00075859,0.00091322,0.00108119,0.00140208,0.00097039,0.00115935,0.00143211,0.00177481
1965-04-02,top500,500,0.27265705,0.57621792,0.75524952,0.86853321,-0.00012568,-0.00000058,0.00017168,0.00030989,0.00028218,0.00046313,0.00058588,0.00073835,0.00051208,0.00064443,0.00083444,0.00108184,0.00084816,0.00092517,0.00111130,0.00141327,0.00098380,0.00126229,0.00156438,0.00209804
1965-05-04,top500,500,0.31083501,0.63069744,0.76965883,0.86800866,-0.00018508,0.00003869,0.00017358,0.00030334,0.00026376,0.00043998,0.00052078,0.00069430,0.00052050,0.00073382,0.00088371,0.00106685,0.00082360,0.00095766,0.00114952,0.00153203,0.00108844,0.00144398,0.00176547,0.00224954
1965-06-03,top500,500,0.29638784,0.61731527,0.77998425,0.86740308,-0.00021381,-0.00001142,0.00015556,0.00025311,0.00033831,0.00043317,0.00052758,0.00066768,0.00050030,0.00071002,0.00088457,0.00110363,0.00082785,0.00099222,0.00120723,0.00160367,0.00115742,0.00148001,0.00184396,0.00228004
1965-07-02,top500,500,0.18620962,0.51480148,0.68345007,0.80005252,-0.00014192,0.00000689,0.00009388,0.00018930,-0.00023906,0.00029524,0.00036071,0.00055251,0.00050176,0.00061048,0.00072053,0.00090095,0.00069582,0.00080764,0.00104113,0.00134455,0.00110613,0.00139488,0.00170904,0.00204559
1965-08-03,top500,500,0.13876547,0.42075947,0.60876837,0.76654061,-0.00010800,0.00000724,0.00008574,0.00015033,-0.00031179,0.00021618,0.00035938,0.00049806,0.00041177,0.00052956,0.00062461,0.00076723,0.00029184,0.00084561,0.00099323,0.00126038,0.00097539,0.00144093,0.00165897,0.00203218
1965-09-01,top500,500,0.10782667,0.36606289,0.57271152,0.75738441,-0.00013926,-0.00001582,0.00007453,0.00012358,-0.00022743,0.00021131,0.00031538,0.00042185,-0.00044537,0.00039337,0.00052723,0.00069694,0.00041165,0.00070443,0.00088120,0.00117995,0.00093892,0.00136802,0.00166580,0.00201040
1965-10-01,top500,500,0.11357131,0.30831713,0.56326509,0.75769384,-0.00009549,-0.00000576,0.00007698,0.00012784,-0.00032130,-0.00014329,0.00022882,0.00032522,-0.00046928,0.00034858,0.00049677,0.00069279,0.00042849,0.00076079,0.00091909,0.00112707,0.00102876,0.00140146,0.00162280,0.00216542
1965-11-01,top500,500,0.11506741,0.28863685,0.56534458,0.76396322,-0.00008502,-0.00002916,0.00004697,0.00015251,-0.00024855,-0.00010884,0.00024397,0.00036636,-0.00043580,0.00029769,0.00045920,0.00072150,0.00044750,0.00079464,0.00095137,0.00126737,0.00117235,0.00142078,0.00163116,0.00221135
1965-12-02,top500,500,0.08950101,0.32709576,0.58306728,0.79107743,-0.00009911,-0.00003227,0.00004051,0.00010704,-0.00021849,0.00016903,0.00029637,0.00046106,-0.00038787,0.00033792,0.00056906,0.00079449,0.00061558,0.00087981,0.00104847,0.00146227,0.00126617,0.00148980,0.00187901,0.00258310
1966-01-03,top500,500,0.10835952,0.33732014,0.57332406,0.79548718,-0.00010176,-0.00004979,0.00003287,0.00009939,-0.00021714,0.00012645,0.00033221,0.00048018,-0.00033549,0.00038396,0.00062290,0.00089941,0.00045064,0.00083848,0.00115407,0.00150260,0.00126282,0.00164372,0.00201171,0.00279763
1966-02-01,top500,500,0.13044991,0.38466911,0.62343304,0.79498564,-0.00011186,-0.00003081,0.00005459,0.00012276,-0.00023280,0.00017289,0.00036439,0.00055252,-0.00031940,0.00046847,0.00066342,0.00098464,0.00062348,0.00094066,0.00128032,0.00168855,0.00128207,0.00172754,0.00220355,0.00307786
1966-03-03,top500,500,0.16390803,0.45997027,0.64824836,0.80910217,-0.00009301,-0.00001667,0.00007513,0.00015793,-0.00026999,0.00019646,0.00036432,0.00058086,-0.00034169,0.00064160,0.00085013,0.00122337,0.00068395,0.00110206,0.00147054,0.00199825,0.00152484,0.00196017,0.00250534,0.00379689
1966-04-01,top500,500,0.17699005,0.45926757,0.68030600,0.81282862,-0.00014153,-0.00003820,0.00006094,0.00017558,-0.00027719,0.00027223,0.00044721,0.00059824,-0.00037465,0.00060278,0.00084239,0.00121259,0.00063253,0.00113608,0.00149477,0.00180083,0.00182558,0.00215402,0.00272254,0.00411323
1966-05-03,top500,500,0.17412623,0.52117094,0.72932460,0.84433074,-0.00012206,-0.00003363,0.00009257,0.00019919,-0.00037203,-0.00019010,0.00042685,0.00064756,-0.00045529,0.00070581,0.00098620,0.00126635,0.00104828,0.00139332,0.00172481,0.00215785,0.00190622,0.00235505,0.00298302,0.00449509
1966-06-02,top500,500,0.17105911,0.48064132,0.71362416,0.83782208,-0.00013516,-0.00004733,0.00007755,0.00019117,-0.00038306,-0.00020249,0.00038896,0.00057948,-0.00049173,0.00061606,0.00094046,0.00129874,0.00090275,0.00133902,0.00162764,0.00216086,0.00188097,0.00234845,0.00273403,0.00418355
1966-07-01,top500,500,0.15727664,0.46677601,0.67458438,0.82018511,-0.00016984,-0.00006362,0.00005369,0.00017360,-0.00036623,-0.00024385,0.00042735,0.00064597,-0.00053379,0.00054720,0.00101817,0.00139685,-0.00057925,0.00117002,0.00160458,0.00218214,0.00137039,0.00205305,0.00245004,0.00361947
1966-08-02,top500,500,0.15244678,0.42311643,0.64901903,0.80177660,-0.00015724,-0.00005103,0.00004922,0.00017844,-0.00040898,-0.00027355,0.00042464,0.00067877,-0.00053993,-0.00034733,0.00087202,0.00117465,-0.00072350,-0.00047257,0.00121982,0.00181467,-0.00082552,0.00148706,0.00204420,0.00305372
1966-08-31,top500,500,0.11256032,0.40172875,0.61874501,0.80158530,-0.00014249,-0.00004147,0.00009750,0.00028214,-0.00047484,-0.00031947,0.00028985,0.00066751,-0.00074440,-0.00043912,0.00068698,0.00104701,-0.00082601,-0.00068251,0.00080952,0.00154419,-0.00098532,-0.00082413,0.00156349,0.00259592
1966-09-30,top500,500,0.11825070,0.36325381,0.62755876,0.78742920,-0.00024251,-0.00012652,0.00001672,0.00024129,-0.00048622,-0.00031776,0.00034932,0.00062309,-0.00087363,-0.00061959,-0.00042338,0.00087388,-0.00098794,-0.00076541,-0.00053532,0.00137119,-0.00122257,-0.00097123,-0.00083487,0.00151883
1966-10-31,top500,500,0.12286456,0.37730466,0.60996113,0.76539139,-0.00026676,-0.00011004,0.00005510,0.00020672,-0.00067842,-0.00036262,0.00015182,0.00060200,-0.00098325,-0.00073276,-0.00053288,0.00064972,-0.00120723,-0.00085503,-0.00071127,0.00115099,-0.00160551,-0.00126972,-0.00104106,-0.00086751
1966-12-01,top500,500,0.10901190,0.34198221,0.53362636,0.72386440,-0.00021413,-0.00010034,0.00002345,0.00014441,-0.00053489,-0.00035407,0.00021014,0.00047152,-0.00086987,-0.00067601,-0.00051006,0.00051187,-0.00119330,-0.00099181,-0.00074254,0.00069975,-0.00180693,-0.00151631,-0.00119767,-0.00091996
1967-01-03,top500,500,0.08584880,0.27631624,0.49943880,0.71794911,-0.00018594,-0.00006438,0.00005550,0.00013707,-0.00048232,-0.00035387,-0.00017640,0.00034531,-0.00082082,-0.00057372,-0.00031508,0.00068456,-0.00129695,-0.00101097,-0.00075985,0.00087406,-0.00175986,-0.00146339,-0.00117157,-0.00090311
1967-02-01,top500,500,0.04957725,0.19747689,0.37775254,0.59147571,-0.00015112,-0.00004726,0.00004192,0.00010980,-0.00041567,-0.00025118,0.00019017,0.00033266,-0.00077578,-0.00057907,-0.00026756,0.00049855,-0.00100643,-0.00067399,0.00066306,0.00097917,-0.00157794,-0.00119249,-0.00090973,0.00102240
1967-03-03,top500,500,0.02845612,0.12523126,0.28136722,0.53108759,-0.00010219,-0.00005022,0.00003012,0.00011572,-0.00038140,-0.00022012,0.00017610,0.00031676,-0.00054859,0.00024772,0.00036652,0.00050735,-0.00087877,-0.00045126,0.00062842,0.00091006,-0.00107897,0.00056157,0.00110343,0.00154486
1967-04-04,top500,500,0.03538838,0.13597317,0.30769914,0.50874327,-0.00008183,-0.00000814,0.00005428,0.00015348,-0.00027163,0.00018806,0.00030463,0.00042489,-0.00041298,0.00036272,0.00049104,0.00076091,-0.00055623,0.00052594,0.00070078,0.00098056,0.00056462,0.00104618,0.00141564,0.00179498
1967-05-03,top500,500,0.09624551,0.28106654,0.43661264,0.62329650,-0.00010439,0.00001298,0.00011923,0.00024019,0.00014551,0.00041488,0.00055995,0.00070757,0.00049394,0.00064812,0.00085696,0.00113351,0.00062445,0.00072791,0.00106476,0.00163890,0.00111869,0.00157134,0.00189233,0.00233262
1967-06-02,top500,500,0.16208861,0.41042194,0.56285036,0.70976906,-0.00002694,0.00014157,0.00024243,0.00042206,0.00037244,0.00056179,0.00072710,0.00094333,0.00067584,0.00086010,0.00114936,0.00142325,0.00076671,0.00104618,0.00145112,0.00212285,0.00130581,0.00178534,0.00213021,0.00274379
