formation_date,universe,rq,sq,n_stocks,mean_r2,mean_slope,median_slope,mean_mcap_musd,median_mcap_musd
1985-01-28,full,5,1,147,0.816280,-0.001463,-0.001767,295.506018,52.676250
1985-01-28,full,5,2,146,0.830199,0.001188,0.001203,1209.265882,226.158500
1985-01-28,full,5,3,147,0.834090,0.001521,0.001520,1383.121777,360.517500
1985-01-28,full,5,4,146,0.846210,0.001958,0.001931,528.009682,254.478315
1985-01-28,full,5,5,146,0.865646,0.003277,0.002905,211.533687,109.329000
1985-02-27,full,1,1,146,0.070295,-0.000407,-0.000374,203.290773,45.583565
1985-02-27,full,1,2,146,0.017610,-0.000116,-0.000114,628.952036,80.050940
1985-02-27,full,1,3,146,0.008072,0.000051,0.000053,266.744702,57.884250
1985-02-27,full,1,4,146,0.047216,0.000208,0.000214,664.016434,81.516565
1985-02-27,full,1,5,146,0.085755,0.000455,0.000409,155.755360,55.786750
1985-02-27,full,2,1,146,0.263079,-0.001007,-0.000929,164.129730,62.276815
1985-02-27,full,2,2,146,0.214607,-0.000294,-0.000441,273.524961,77.144250
1985-02-27,full,2,3,146,0.226471,0.000488,0.000495,667.683710,112.914250
1985-02-27,full,2,4,146,0.252613,0.000706,0.000707,435.358159,76.298375
1985-02-27,full,2,5,146,0.280010,0.001092,0.001011,177.517306,50.947815
1985-02-27,full,3,1,146,0.488189,-0.001450,-0.001354,169.293605,58.510500
1985-02-27,full,3,2,146,0.476076,0.000236,0.000522,532.100980,105.151095
1985-02-27,full,3,3,146,0.487361,0.000880,0.000877,522.624516,122.884690
1985-02-27,full,3,4,146,0.498277,0.001189,0.001199,346.297609,112.710505
1985-02-27,full,3,5,146,0.525555,0.001789,0.001675,239.539874,53.406000
1985-02-27,full,4,1,146,0.700609,-0.001266,-0.001462,394.565367,66.981190
1985-02-27,full,4,2,146,0.699127,0.001028,0.001050,1518.304356,253.192500
1985-02-27,full,4,3,146,0.697103,0.001345,0.001339,711.145845,156.777190
1985-02-27,full,4,4,146,0.709278,0.001679,0.001673,394.093628,111.909125
1985-02-27,full,4,5,146,0.715789,0.002506,0.002282,192.098134,67.298250
1985-02-27,full,5,1,146,0.854666,0.000168,0.001015,1120.231356,149.393625
1985-02-27,full,5,2,146,0.873153,0.001455,0.001457,1292.046091,309.641250
1985-02-27,full,5,3,146,0.865109,0.001793,0.001800,872.028814,312.107875
1985-02-27,full,5,4,146,0.874317,0.002216,0.002203,545.437033,270.999125
1985-02-27,full,5,5,146,0.881927,0.003534,0.003157,236.025593,119.131500
1985-03-28,full,1,1,146,0.093061,-0.000485,-0.000440,139.712183,58.486250
1985-03-28,full,1,2,146,0.020835,-0.000121,-0.000120,380.532626,56.271250
1985-03-28,full,1,3,146,0.009898,0.000068,0.000065,637.362458,91.930625
1985-03-28,full,1,4,146,0.053979,0.000238,0.000237,385.354373,55.696190
1985-03-28,full,1,5,146,0.102286,0.000517,0.000475,172.118088,55.795690
1985-03-28,full,2,1,146,0.317049,-0.001061,-0.000943,149.111581,66.991940
1985-03-28,full,2,2,146,0.256820,-0.000047,0.000178,479.411283,88.548750
1985-03-28,full,2,3,146,0.289862,0.000604,0.000602,595.889182,75.467750
1985-03-28,full,2,4,146,0.319571,0.000825,0.000831,217.237453,67.687500
1985-03-28,full,2,5,145,0.350187,0.001253,0.001144,194.588771,49.062500
1985-03-28,full,3,1,146,0.536195,-0.001133,-0.001249,282.007529,50.223565
1985-03-28,full,3,2,146,0.547282,0.000807,0.000830,818.067645,196.624375
1985-03-28,full,3,3,146,0.557046,0.001108,0.001100,524.665670,109.214880
1985-03-28,full,3,4,146,0.560973,0.001441,0.001438,253.353733,74.091125
1985-03-28,full,3,5,146,0.580556,0.002112,0.001965,172.460486,47.686250
1985-03-28,full,4,1,146,0.732554,-0.000612,0.000271,736.131315,84.131250
1985-03-28,full,4,2,146,0.745454,0.001235,0.001228,1349.334553,268.354000
1985-03-28,full,4,3,146,0.748205,0.001597,0.001584,561.274723,162.334440
1985-03-28,full,4,4,146,0.759518,0.001985,0.001976,420.418094,128.081690
1985-03-28,full,4,5,145,0.762691,0.002907,0.002658,152.631150,45.409000
1985-03-28,full,5,1,146,0.885485,0.000860,0.001203,1116.225343,191.397815
1985-03-28,full,5,2,146,0.897490,0.001590,0.001587,1370.139324,313.278250
1985-03-28,full,5,3,146,0.891122,0.001936,0.001937,682.634175,287.815500
1985-03-28,full,5,4,146,0.896611,0.002387,0.002351,588.223511,225.332625
1985-03-28,full,5,5,145,0.899636,0.003862,0.003420,228.014896,127.326500
1985-04-29,full,1,1,146,0.114514,-0.000513,-0.000453,215.353829,71.019380
1985-04-29,full,1,2,145,0.029548,-0.000163,-0.000152,218.861088,62.383130
1985-04-29,full,1,3,145,0.010520,0.000056,0.000052,429.651568,75.088750
1985-04-29,full,1,4,145,0.066127,0.000256,0.000251,334.027135,71.472250
1985-04-29,full,1,5,145,0.126686,0.000580,0.000528,266.403518,60.800000
1985-04-29,full,2,1,146,0.352671,-0.001130,-0.001035,129.970450,51.119875
1985-04-29,full,2,2,145,0.278259,0.000188,0.000400,863.012902,73.181500
1985-04-29,full,2,3,145,0.345039,0.000688,0.000690,524.847847,87.795000
1985-04-29,full,2,4,145,0.371458,0.000943,0.000943,339.327410,58.902750
1985-04-29,full,2,5,145,0.406202,0.001447,0.001355,179.830909,57.441000
1985-04-29,full,3,1,146,0.589892,-0.000917,-0.001175,447.748219,67.375625
1985-04-29,full,3,2,145,0.588019,0.000909,0.000905,713.202225,175.134000
1985-04-29,full,3,3,145,0.604536,0.001208,0.001211,488.121793,111.252000
1985-04-29,full,3,4,145,0.610231,0.001572,0.001579,328.311341,89.913000
1985-04-29,full,3,5,145,0.628857,0.002346,0.002169,101.458195,34.898500
1985-04-29,full,4,1,146,0.774384,0.000224,0.000968,1258.776258,115.315500
1985-04-29,full,4,2,145,0.771148,0.001408,0.001413,1030.477867,208.458000
1985-04-29,full,4,3,145,0.789552,0.001759,0.001759,450.452235,166.165000
1985-04-29,full,4,4,145,0.793143,0.002179,0.002159,301.136643,89.613000
1985-04-29,full,4,5,145,0.794040,0.003279,0.002895,131.809500,47.763000
1985-04-29,full,5,1,146,0.905814,0.001099,0.001282,1246.349777,254.173125
1985-04-29,full,5,2,145,0.916885,0.001693,0.001691,1249.651013,329.210000
1985-04-29,full,5,3,145,0.910671,0.002075,0.002085,761.761232,291.002750
1985-04-29,full,5,4,145,0.912298,0.002515,0.002491,553.759510,220.620000
1985-04-29,full,5,5,145,0.912363,0.004000,0.003548,220.616167,117.325880
1985-05-29,full,1,1,144,0.123124,-0.000545,-0.000472,166.992360,53.435875
1985-05-29,full,1,2,144,0.033702,-0.000137,-0.000141,398.618344,78.093630
1985-05-29,full,1,3,144,0.030204,0.000119,0.000124,339.637113,87.446750
1985-05-29,full,1,4,144,0.086682,0.000313,0.000314,387.472026,74.354625
1985-05-29,full,1,5,144,0.155550,0.000638,0.000586,188.654482,56.893000
1985-05-29,full,2,1,144,0.374281,-0.001189,-0.001068,147.427262,62.096125
1985-05-29,full,2,2,144,0.326769,0.000271,0.000457,784.297058,100.188750
1985-05-29,full,2,3,144,0.369005,0.000731,0.000731,575.817623,91.232375
1985-05-29,full,2,4,144,0.394887,0.001009,0.001012,396.859006,63.367875
1985-05-29,full,2,5,144,0.423990,0.001556,0.001435,198.869891,58.335940
1985-05-29,full,3,1,144,0.627189,-0.000750,-0.001026,505.068269,66.811500
1985-05-29,full,3,2,144,0.629217,0.000999,0.001002,1700.461323,214.960125
1985-05-29,full,3,3,144,0.653634,0.001302,0.001294,365.178958,104.934750
1985-05-29,full,3,4,144,0.652301,0.001643,0.001638,270.171999,88.024190
1985-05-29,full,3,5,144,0.660251,0.002452,0.002292,157.151094,43.753815
1985-05-29,full,4,1,144,0.802964,0.000623,0.001096,718.463589,125.424815
1985-05-29,full,4,2,144,0.810183,0.001528,0.001522,945.958135,202.613625
1985-05-29,full,4,3,144,0.814794,0.001921,0.001915,608.163689,191.950000
1985-05-29,full,4,4,144,0.811914,0.002363,0.002372,240.640512,69.458500
1985-05-29,full,4,5,144,0.817322,0.003565,0.003216,118.464517,53.951875
1985-05-29,full,5,1,144,0.919439,0.001265,0.001393,1519.196045,331.955500
1985-05-29,full,5,2,144,0.930769,0.001802,0.001814,1130.902110,389.613500
1985-05-29,full,5,3,144,0.928052,0.002176,0.002183,625.254464,287.454125
1985-05-29,full,5,4,144,0.927106,0.002636,0.002632,575.617399,205.002750
1985-05-29,full,5,5,143,0.922503,0.004010,0.003590,245.483253,108.076500
1985-06-27,full,1,1,143,0.116136,-0.000487,-0.000455,291.002763,68.942750
1985-06-27,full,1,2,143,0.018602,-0.000100,-0.000091,286.931933,66.528500
1985-06-27,full,1,3,143,0.036321,0.000137,0.000132,338.289994,87.924380
1985-06-27,full,1,4,143,0.098001,0.000332,0.000339,406.951532,91.425000
1985-06-27,full,1,5,142,0.149081,0.000627,0.000576,135.589072,54.533255
1985-06-27,full,2,1,143,0.384409,-0.001193,-0.001103,141.990040,69.944380
1985-06-27,full,2,2,143,0.330209,0.000290,0.000477,885.987303,161.274380
1985-06-27,full,2,3,143,0.369804,0.000740,0.000741,1028.183110,119.306000
1985-06-27,full,2,4,143,0.396236,0.001019,0.001017,262.005035,68.529380
1985-06-27,full,2,5,142,0.436095,0.001612,0.001449,155.545377,57.343125
1985-06-27,full,3,1,143,0.635392,-0.000940,-0.001165,482.451765,55.605000
1985-06-27,full,3,2,143,0.635970,0.001000,0.001008,1041.101930,159.516000
1985-06-27,full,3,3,143,0.651394,0.001330,0.001327,522.283857,119.550750
1985-06-27,full,3,4,143,0.675843,0.001714,0.001700,269.670893,99.548750
1985-06-27,full,3,5,142,0.677614,0.002549,0.002357,135.544654,43.450815
1985-06-27,full,4,1,143,0.813549,0.000648,0.001098,779.586047,158.901500
1985-06-27,full,4,2,143,0.819626,0.001563,0.001557,1107.657642,362.260000
1985-06-27,full,4,3,143,0.824856,0.001954,0.001942,524.082736,168.765250
1985-06-27,full,4,4,143,0.822315,0.002449,0.002428,260.076305,94.920000
1985-06-27,full,4,5,142,0.826245,0.003713,0.003371,100.789951,55.233125
1985-06-27,full,5,1,143,0.923026,0.001309,0.001420,1795.620409,351.433630
1985-06-27,full,5,2,143,0.930739,0.001838,0.001846,965.967989,357.295380
1985-06-27,full,5,3,143,0.931318,0.002204,0.002182,860.177969,364.560000
1985-06-27,full,5,4,143,0.929328,0.002692,0.002650,481.318619,193.130000
1985-06-27,full,5,5,142,0.926703,0.004145,0.003664,286.460469,87.207000
1985-07-29,full,1,1,144,0.113481,-0.000501,-0.000445,260.250392,72.421250
1985-07-29,full,1,2,144,0.024440,-0.000138,-0.000131,267.687636,63.898815
1985-07-29,full,1,3,143,0.021517,0.000097,0.000101,604.515519,81.445500
1985-07-29,full,1,4,144,0.094069,0.000300,0.000296,301.957442,95.346000
1985-07-29,full,1,5,143,0.136530,0.000612,0.000533,227.563424,58.773000
1985-07-29,full,2,1,144,0.385029,-0.001117,-0.001052,179.596161,71.546625
1985-07-29,full,2,2,144,0.305032,0.000235,0.000414,1268.034245,183.521440
1985-07-29,full,2,3,143,0.373552,0.000709,0.000706,607.351508,99.277500
1985-07-29,full,2,4,144,0.405302,0.000989,0.000982,228.453031,82.934750
1985-07-29,full,2,5,143,0.434745,0.001577,0.001454,146.528843,50.323000
1985-07-29,full,3,1,144,0.638021,-0.000976,-0.001222,607.860663,74.546875
1985-07-29,full,3,2,143,0.644180,0.001001,0.001006,915.711136,178.093380
1985-07-29,full,3,3,144,0.661287,0.001344,0.001357,554.389527,149.233125
1985-07-29,full,3,4,143,0.669682,0.001759,0.001759,216.656406,73.809000
1985-07-29,full,3,5,143,0.682140,0.002744,0.002511,136.583837,48.361500
1985-07-29,full,4,1,144,0.811174,0.000247,0.001056,844.095063,173.612065
1985-07-29,full,4,2,144,0.824127,0.001507,0.001506,1069.089132,302.082625
1985-07-29,full,4,3,143,0.821794,0.001882,0.001866,545.388571,168.872500
1985-07-29,full,4,4,144,0.824405,0.002351,0.002331,328.691703,90.046750
1985-07-29,full,4,5,143,0.831298,0.003547,0.003250,118.084527,55.142500
1985-07-29,full,5,1,144,0.922195,0.001311,0.001462,1534.159613,359.670500
1985-07-29,full,5,2,143,0.929165,0.001861,0.001876,1088.817336,386.428000
1985-07-29,full,5,3,144,0.934000,0.002242,0.002231,717.962394,289.985500
1985-07-29,full,5,4,143,0.929153,0.002791,0.002807,393.666252,187.312500
1985-07-29,full,5,5,143,0.929545,0.004361,0.003793,241.383971,91.293750
1985-08-27,full,1,1,143,0.120548,-0.000521,-0.000452,146.569427,77.102880
1985-08-27,full,1,2,143,0.029823,-0.000146,-0.000137,355.832350,56.595000
1985-08-27,full,1,3,143,0.013857,0.000078,0.000082,503.361570,80.640000
1985-08-27,full,1,4,143,0.077762,0.000257,0.000260,397.660357,84.628500
1985-08-27,full,1,5,143,0.138227,0.000557,0.000504,223.353516,62.968500
1985-08-27,full,2,1,143,0.392019,-0.001050,-0.000939,149.514788,65.917500
1985-08-27,full,2,2,143,0.327705,0.000330,0.000441,1349.121098,175.123380
1985-08-27,full,2,3,143,0.373849,0.000714,0.000719,342.339518,91.404750
1985-08-27,full,2,4,143,0.402939,0.000966,0.000959,332.339156,77.406500
1985-08-27,full,2,5,142,0.431602,0.001544,0.001394,117.561546,56.291750
1985-08-27,full,3,1,143,0.647916,-0.000774,-0.001121,843.573359,83.799250
1985-08-27,full,3,2,143,0.652459,0.001007,0.001018,866.472751,213.548750
1985-08-27,full,3,3,143,0.659927,0.001351,0.001344,490.586524,111.638630
1985-08-27,full,3,4,143,0.659940,0.001749,0.001750,197.518821,77.254130
1985-08-27,full,3,5,142,0.675294,0.002596,0.002433,111.038579,45.073125
1985-08-27,full,4,1,143,0.809936,0.000317,0.001057,771.589293,159.377250
1985-08-27,full,4,2,143,0.823485,0.001447,0.001445,1104.817217,441.228130
1985-08-27,full,4,3,143,0.820690,0.001802,0.001810,793.383370,160.021880
1985-08-27,full,4,4,143,0.822212,0.002282,0.002287,234.306695,90.279750
1985-08-27,full,4,5,142,0.828722,0.003487,0.003213,224.290813,57.300375
1985-08-27,full,5,1,143,0.909096,0.001272,0.001400,1640.317369,398.223000
1985-08-27,full,5,2,143,0.919860,0.001867,0.001868,1025.582921,387.408750
1985-08-27,full,5,3,143,0.927965,0.002311,0.002304,584.892617,240.072000
1985-08-27,full,5,4,143,0.921687,0.002921,0.002885,323.348266,126.490000
1985-08-27,full,5,5,142,0.925329,0.004562,0.004184,230.757672,80.232875
1985-09-26,full,1,1,142,0.103336,-0.000446,-0.000390,206.867598,73.175815
1985-09-26,full,1,2,142,0.015956,-0.000086,-0.000077,391.327139,68.583440
1985-09-26,full,1,3,141,0.021250,0.000108,0.000112,474.776008,69.850000
1985-09-26,full,1,4,142,0.082865,0.000273,0.000268,365.348080,81.316625
1985-09-26,full,1,5,141,0.131810,0.000585,0.000537,233.249596,59.874750
1985-09-26,full,2,1,142,0.360657,-0.000962,-0.000854,127.718730,55.643750
1985-09-26,full,2,2,141,0.310426,0.000320,0.000436,1278.596481,146.849250
1985-09-26,full,2,3,142,0.352669,0.000695,0.000686,412.951116,108.162375
1985-09-26,full,2,4,141,0.383506,0.000967,0.000967,268.294831,67.313750
1985-09-26,full,2,5,141,0.422324,0.001523,0.001391,111.519900,49.404000
1985-09-26,full,3,1,142,0.622205,-0.000825,-0.001079,593.671781,77.806000
1985-09-26,full,3,2,142,0.624178,0.000922,0.000935,965.709616,276.564940
1985-09-26,full,3,3,141,0.640753,0.001234,0.001243,684.353406,153.932500
1985-09-26,full,3,4,142,0.644198,0.001598,0.001585,236.600026,74.551125
1985-09-26,full,3,5,141,0.650128,0.002437,0.002294,130.284432,43.965000
1985-09-26,full,4,1,142,0.785913,0.000212,0.000971,841.119414,168.084125
1985-09-26,full,4,2,141,0.800357,0.001377,0.001366,1041.554539,360.371250
1985-09-26,full,4,3,142,0.802821,0.001728,0.001738,753.974868,218.710565
1985-09-26,full,4,4,141,0.807696,0.002246,0.002258,267.207987,88.165000
1985-09-26,full,4,5,141,0.809194,0.003419,0.003089,162.397478,52.800000
1985-09-26,full,5,1,142,0.893598,0.001234,0.001380,1560.903606,366.133375
1985-09-26,full,5,2,141,0.906240,0.001863,0.001869,830.675706,310.468750
1985-09-26,full,5,3,142,0.911823,0.002344,0.002341,469.356396,176.695000
1985-09-26,full,5,4,141,0.908801,0.002937,0.002906,257.791934,111.315630
1985-09-26,full,5,5,141,0.914402,0.004550,0.004153,180.404917,68.094000
1985-10-28,full,1,1,142,0.092598,-0.000393,-0.000355,295.091504,63.565190
1985-10-28,full,1,2,142,0.018418,-0.000107,-0.000093,422.658838,75.077065
1985-10-28,full,1,3,142,0.009826,0.000071,0.000073,455.859309,83.504750
1985-10-28,full,1,4,142,0.067703,0.000239,0.000239,436.190107,71.067315
1985-10-28,full,1,5,141,0.112294,0.000522,0.000485,227.791052,71.685000
1985-10-28,full,2,1,142,0.320311,-0.000981,-0.000847,156.282887,64.933565
1985-10-28,full,2,2,142,0.262067,0.000113,0.000334,1427.068434,131.373500
1985-10-28,full,2,3,142,0.302969,0.000605,0.000604,589.504780,162.261940
1985-10-28,full,2,4,142,0.327086,0.000857,0.000846,294.495483,68.881690
1985-10-28,full,2,5,141,0.352878,0.001400,0.001315,92.007331,48.877500
1985-10-28,full,3,1,142,0.568693,-0.000974,-0.001087,245.250081,78.520125
1985-10-28,full,3,2,142,0.565831,0.000810,0.000823,978.401048,240.474565
1985-10-28,full,3,3,142,0.575649,0.001081,0.001081,755.223012,153.299750
1985-10-28,full,3,4,142,0.582083,0.001421,0.001425,443.714086,93.648000
1985-10-28,full,3,5,141,0.587347,0.002280,0.002012,143.422689,46.254000
1985-10-28,full,4,1,142,0.747621,-0.000223,0.000727,761.567360,123.788755
1985-10-28,full,4,2,142,0.761548,0.001240,0.001242,1263.039721,363.711000
1985-10-28,full,4,3,142,0.766958,0.001606,0.001600,469.686425,156.664250
1985-10-28,full,4,4,142,0.763983,0.002105,0.002089,351.848197,118.499625
1985-10-28,full,4,5,141,0.779113,0.003295,0.003022,252.112416,70.832000
1985-10-28,full,5,1,142,0.879184,0.001104,0.001330,1403.054207,245.467250
1985-10-28,full,5,2,142,0.888829,0.001816,0.001811,909.848526,256.843250
1985-10-28,full,5,3,141,0.895087,0.002268,0.002263,435.776050,131.645250
1985-10-28,full,5,4,142,0.899789,0.002813,0.002805,293.006074,118.678000
1985-10-28,full,5,5,141,0.906049,0.004282,0.003873,149.843718,57.538500
1985-11-26,full,1,1,143,0.083736,-0.000411,-0.000357,294.151401,67.239000
1985-11-26,full,1,2,143,0.024882,-0.000139,-0.000135,546.347518,74.300630
1985-11-26,full,1,3,142,0.009976,0.000054,0.000053,481.501143,118.759750
1985-11-26,full,1,4,143,0.057936,0.000233,0.000230,306.005934,66.402000
1985-11-26,full,1,5,142,0.088080,0.000498,0.000443,151.392909,58.544065
1985-11-26,full,2,1,143,0.287343,-0.000892,-0.000792,186.767373,71.512500
1985-11-26,full,2,2,142,0.234958,0.000010,0.000245,1460.771717,122.100940
1985-11-26,full,2,3,143,0.276217,0.000543,0.000544,808.727552,176.924500
1985-11-26,full,2,4,142,0.303233,0.000751,0.000752,288.390638,83.361375
1985-11-26,full,2,5,142,0.332190,0.001246,0.001120,267.570621,67.515750
1985-11-26,full,3,1,143,0.537117,-0.001336,-0.001240,201.554148,72.057750
1985-11-26,full,3,2,143,0.527115,0.000683,0.000710,1114.611060,279.860880
1985-11-26,full,3,3,142,0.538273,0.000987,0.000979,865.551990,218.251125
1985-11-26,full,3,4,143,0.555712,0.001310,0.001301,271.459210,62.370000
1985-11-26,full,3,5,142,0.570428,0.002101,0.001872,149.023713,50.361625
1985-11-26,full,4,1,143,0.735230,-0.000553,0.000451,766.844490,116.193130
1985-11-26,full,4,2,142,0.747669,0.001186,0.001184,1147.097625,337.246625
1985-11-26,full,4,3,143,0.756583,0.001554,0.001550,509.530524,202.701250
1985-11-26,full,4,4,142,0.752219,0.002045,0.002031,327.783504,111.544125
1985-11-26,full,4,5,142,0.763343,0.003181,0.002931,212.573537,70.367500
1985-11-26,full,5,1,143,0.868544,0.001028,0.001304,1651.288688,349.945130
1985-11-26,full,5,2,142,0.891246,0.001808,0.001808,961.347443,267.490625
1985-11-26,full,5,3,143,0.891831,0.002243,0.002246,566.599801,150.765000
1985-11-26,full,5,4,142,0.897038,0.002797,0.002757,310.887266,109.548125
1985-11-26,full,5,5,142,0.905241,0.004201,0.003859,168.273846,66.515750
1985-12-27,full,1,1,143,0.077205,-0.000399,-0.000347,502.428777,84.701880
1985-12-27,full,1,2,143,0.021961,-0.000121,-0.000123,327.846660,89.529000
1985-12-27,full,1,3,142,0.008673,0.000054,0.000049,380.652409,79.250625
1985-12-27,full,1,4,143,0.052946,0.000210,0.000206,547.204893,100.082130
1985-12-27,full,1,5,142,0.090006,0.000434,0.000390,252.121271,67.889815
1985-12-27,full,2,1,143,0.280592,-0.000966,-0.000856,278.857376,76.247130
1985-12-27,full,2,2,142,0.226939,-0.000284,-0.000427,514.475617,104.482815
1985-12-27,full,2,3,143,0.240316,0.000456,0.000459,1505.920255,179.996250
1985-12-27,full,2,4,142,0.285073,0.000670,0.000661,669.052429,134.243815
1985-12-27,full,2,5,142,0.318597,0.001116,0.001006,172.344057,58.938440
1985-12-27,full,3,1,143,0.532093,-0.001354,-0.001233,163.428236,62.250000
1985-12-27,full,3,2,142,0.508799,0.000480,0.000624,1136.262609,218.279690
1985-12-27,full,3,3,143,0.530579,0.000891,0.000895,954.654193,261.654750
1985-12-27,full,3,4,142,0.535926,0.001189,0.001178,306.031253,89.316000
1985-12-27,full,3,5,142,0.563330,0.001954,0.001759,182.225093,61.029250
1985-12-27,full,4,1,143,0.723967,-0.000986,-0.001375,792.607301,93.500000
1985-12-27,full,4,2,142,0.734800,0.001109,0.001112,1414.874580,472.828375
1985-12-27,full,4,3,143,0.743638,0.001457,0.001444,651.776456,197.981500
1985-12-27,full,4,4,142,0.746697,0.001906,0.001918,324.772119,110.171500
1985-12-27,full,4,5,142,0.757688,0.002923,0.002764,217.625098,72.284250
